nucleus_id,x,y,area_px,equivalent_diameter_px,solidity,eccentricity,pca_feat_0,pca_feat_1,pca_feat_2,pca_feat_3,pca_feat_4,pca_feat_5,pca_feat_6,pca_feat_7,pca_feat_8,pca_feat_9,pca_feat_10,pca_feat_11,pca_feat_12,pca_feat_13,pca_feat_14,pca_feat_15,pca_feat_16,pca_feat_17,pca_feat_18,pca_feat_19,pca_feat_20,pca_feat_21,pca_feat_22,pca_feat_23,pca_feat_24,pca_feat_25,pca_feat_26,pca_feat_27,pca_feat_28,pca_feat_29,pca_feat_30,pca_feat_31
49,633.4803671596125,773.329423763386,1961,49.96821737090141,0.9785429141716568,0.601427209735769,-73.00765121940489,66.97227386717745,-22.979378081471246,2.857233855568844,8.194808341104764,1.9337521971282752,1.800616776788547,2.467769348607773,-0.833409093592188,-0.6837526830714967,-0.9733225699350758,2.3526447674560997,1.5831737823131924,-2.0121219332047677,0.1500079500049389,0.8997900549128008,0.7309404712966968,-0.4435278540739388,0.5010085704211366,2.5112166086424654,-1.6661526203947663,-0.4172151043004749,1.9676409953946152,1.9730567638651357,-0.8022329849555727,0.9755769363468061,0.49457082887400217,-0.8331781889332285,0.4159128179862752,-0.06100277347583497,0.4263374948687005,0.29122635809704983
50,978.5607569721116,796.8286852589641,1004,35.75377606511099,0.9719264278799612,0.2584836098485684,100.8224064132048,35.21918712252637,22.334504116055488,-5.2738955926749345,9.369197422357466,-5.89988917393499,0.9264552029174932,-4.768947602760093,-1.5853934686764324,-1.969152755300588,0.9232131193216582,-2.441811215187528,0.10730495083645465,-1.1431276687780805,-1.21838983218916,2.1683598527558887,0.9994659864912786,0.6541988080535208,0.0217093142855206,-0.33312833025919236,-1.8943132944806993,1.0692753115248972,-0.1978648292831865,-0.7057864862260431,0.5391066868335869,-0.591193060613422,-0.6548484380869307,-0.34359852330245466,0.06213841133730989,0.6032819402597709,0.38576179698420937,-0.6142730802053845
51,1159.3777637397347,881.3108022741629,1583,44.89474578740548,0.9765576804441702,0.6486129584873593,8.467649077509341,49.3024806743977,-23.02094436182663,-9.138061681224833,2.2909420520796138,6.575862328112275,3.4115338815156835,4.211467050168259,-2.8002785387879277,-1.712066514891352,-4.203921234756973,1.2608750005847453,1.9428509872000408,-0.5063839023481467,0.25662417717835084,1.5422713240275983,0.7182934560178599,0.7025635486580809,0.7234932072578805,0.1829864200046152,1.1103345170914631,0.4125764493607448,-0.6710452534476574,0.43664903568675084,-0.2931722863163315,-0.036588779773845774,-0.4515900438494089,0.5725573334802597,0.5370649340491472,0.18264334716136627,-0.2090124763194608,0.5279437027823674
52,557.5917159763313,879.3550295857988,169,14.668929172241665,0.9548022598870056,0.6381379622340445,120.77613342717966,-112.40892721090887,-14.468989600991172,27.023929022361987,-9.844830259720347,-2.5440539033431193,-2.4303241800603055,7.4676392469123645,2.3186083265574324,1.0434792410840672,2.7302496949416097,-1.306189558507723,0.7961690039048939,-0.8362943612527425,0.9923682146566782,1.8278170628077948,0.3051179864107327,-0.6828188400716975,0.9637555694346032,0.4203610542940838,-0.38953360820394795,-0.73723547786967,0.09552526267736568,-0.5285716096224897,-0.1608107514292406,-0.2009717206790746,-0.24175843568104105,0.05961796506722262,0.26442653520659787,0.39467436256237165,-0.5248620812729313,0.17772963134937556
53,1535.3333333333333,914.6753086419752,810,32.11423409074988,0.7833655705996132,0.849810373337912,48.228720507858604,26.948025745361626,-20.185238088298924,26.88410566871008,-12.840537730517369,-11.06650344784596,-1.1110272721144814,-5.517850268869205,1.210381997914865,1.6035248518305236,-1.8988558705698186,2.2316181807782853,0.8265193606655895,-1.444951959075407,-0.9286932427805842,0.07830702333272012,-1.728968663641566,0.3475730094054609,-1.348423732249493,1.9222028954885102,1.639006707343799,1.7784071154717713,-0.8804201235570082,-0.46780315171726206,0.25217251989095063,-2.095008382537832,0.3742965151232863,-0.5224853771733871,1.1038782475929216,-0.8492619003746414,-0.4797549443461591,0.5800038242637631
54,318.3018867924528,899.3018867924528,106,11.617374563210364,0.6883116883116883,0.977924739666186,58.73311550812349,-25.852567624628755,-22.65002548687509,42.0888304664549,-5.051581209288897,-12.311938451792138,10.766993934006168,4.8196551789639495,1.8567590696848835,5.696214745489666,-0.9617964904753186,0.473280632649826,-2.2036320958100086,2.0362645292784785,1.1585296323913623,0.31630046170703113,-0.5174651902793661,0.8881044253745948,0.5679323894594164,-0.7576290731000573,-0.5231854797331841,0.3688781507987049,1.1150761939072578,-0.4430605921400844,-0.35650719325216645,0.9517229236366824,0.19153941495376586,-0.7981033931635526,-0.3553776096690856,0.21155652883835876,-0.11279530812577714,0.4739388445595171
55,423.3218116805721,911.9046483909416,839,32.684063058818154,0.9721900347624566,0.1045384140897318,145.40038885712687,37.50797824358581,19.895775389608577,-16.453550024967587,9.542168258744317,-6.766179763244292,-6.491227848878885,-5.940500590324987,-2.1683706959385223,2.94774374026483,-0.13628483264028826,1.023234100479594,1.1331049316184398,0.4677382580202,0.7926852736077626,0.6378293458013191,1.1007570818033883,-2.222665283816865,-1.407469307533276,1.9842904569408544,0.2175738315233412,-0.9646532832191868,-0.055961587946542275,-0.5718859536858591,0.46785364944561897,0.6300439214381613,-0.8915150061012225,0.6709001518105568,0.15947636972324317,0.41964852974608485,0.3270283886619951,-1.154107911832852
56,895.0436781609195,920.8477011494252,1740,47.06842686811599,0.9786276715410572,0.3702653844140122,-32.78946119421699,96.777557893312,-13.6841388044018,-0.5101870987416007,-25.66136907055744,-14.134754511825761,-2.670712796963553,-7.504710973408069,-0.6919959214390973,-5.34290691561998,1.1644395054780259,-0.4313200041461091,0.07018574630261051,-0.6480859403590098,0.5435288494752423,-0.48494891504489507,-0.10275965898428584,1.2843236863805783,2.2755545248897713,-1.6810405692549515,-1.0590441080612156,-0.7493724121019292,-0.5703905066199277,-0.5912773389228234,-1.0157612476308584,0.32982856130358734,-0.0015721233392528252,1.6595164157607125,-0.48651464983462506,0.06930161603129688,-0.021520806904392356,0.6608879220156999
57,1757.1068702290077,954.7879558948262,1179,38.7446696107059,0.9800498753117208,0.3767681928683002,110.24892704526633,37.84233874475678,29.897950059829487,-33.80847043959347,-1.2688198160225945,1.9624207761722536,6.083997456278494,3.2903583819903983,7.088129615777638,4.539888130179749,0.026289026687224593,3.915603884049356,0.09411380909062594,-1.706751625890823,-0.38750462336383423,0.8541817880582933,-0.9046902267281219,1.2498358697807144,1.2515336238077965,-1.3880167787312845,-1.2588968969648273,-1.2854733595842402,-1.6633423704993788,0.31450528968027697,0.1458155644112277,-0.599000881997087,1.3424504557362675,-0.15212859883278834,0.6546801273941386,-0.9006640211111385,-0.050542295849689736,-0.3089671911581253
58,515.0171557562077,974.344920993228,2215,53.10579621461659,0.9787892178524084,0.4418922071693425,-133.73601026256904,48.7593512279699,-13.75886358866115,-8.687268531645802,15.594547015269484,-3.950103438996674,-6.25174174836167,6.029378999231274,-4.117036558617416,2.04333757938695,1.667772501884852,0.11843037441338605,0.13048633344683763,-0.7131719659759975,0.39790072109775504,0.08003678207023417,-1.175759082066268,2.5236286358307987,0.11559227430305084,-1.1576918496562145,0.9130958191175265,0.520226840159201,1.5663325026847215,-0.17921816381216804,-1.29857002351265,-1.3547973048345638,0.28029888517062257,0.671886636226093,-0.43546727314278055,0.5955518686449706,0.5459101085058206,-0.5496173252177743
59,1648.5806094182826,992.1036011080332,1805,47.93951791838304,0.974622030237581,0.5376520057654113,-75.0310977648541,15.642775823119724,5.542555248713109,-10.978073452191358,-20.430988177690168,5.932874054498811,1.4232579651898696,2.560646523033564,0.15315210735665755,0.6809935251212987,-3.9635319637410023,-0.5666267802334098,0.8988462537086477,0.8556603574598259,0.2729691528123896,2.001581666136073,-0.7869531192528143,0.661862998244471,0.6384146908532112,0.027579266532016228,0.28738682558915396,0.1593288343821764,0.23716558622477327,-0.650147328599094,-0.25487954158221476,0.12775701066352435,-0.707967720490288,-0.2780810465930754,-0.3742392008566233,0.9472099440227482,-0.34071343726277054,0.21347176005177887
60,817.417445482866,994.1079958463137,963,35.01613458935697,0.966867469879518,0.3264390131128651,91.28341132220508,18.63679684748301,-19.03954088494881,-11.235796954062694,-1.2052513169436243,-2.0890481023083907,3.0458631432381007,0.7762555893634694,1.2961952306936992,1.042547115785923,1.4411947378171837,3.623585763612373,-0.038496997327488146,-0.21907122075731886,-1.2786265112092046,-0.9145354854764539,-0.11936585292126725,-1.4554074998723279,1.3023135315620717,-0.004820935536462395,-0.3118401416046032,0.9909512609792728,0.5913487779100086,-1.0303141471098387,1.1004147154292947,0.6774806085109261,-0.6455962756562924,0.9435279191016689,-0.478495537779449,0.7406895886469335,0.6327157478693693,0.9186970299257662
61,1251.7786259541986,1013.9935408103348,1703,46.56529764410384,0.9781734635267088,0.3092637295396374,-122.07464380254655,-37.22058524459194,27.968542488134567,10.095867336107778,-24.930160761262613,5.895520370189933,1.0513200574278254,0.35711830698358343,3.5412042188040447,-1.0480692156092288,-0.8513268860198555,-1.2141570074785843,2.1368962993649636,0.2650602648088703,2.0432110695525885,-0.9937727241561863,-0.32113852588674163,-2.0521474413744962,0.2575574620932329,0.42567927391616184,-0.4779666146095562,-0.08122190146763555,0.9480344185752009,0.10941369737369182,1.2053758683603615,-0.9625570954743686,0.5023868538182282,1.7139669073751393,-0.41724108533494436,-0.7979963085859886,0.8825631661884443,0.5931606330847122
62,968.6381733021076,1019.8466042154566,854,32.97493853222215,0.657428791377983,0.8492793280244516,-9.902035307510612,-12.562837625293326,-12.312063175670426,8.219792786959824,-5.231820379054275,4.5416320371999594,0.6031600180238434,-7.5615245684554,0.7333286647292022,-0.7151176329912813,-0.6805153827805659,1.8418515741717794,-3.8210348745007434,1.8799856770954821,-3.196525680848767,0.38193203531740694,-0.42637477813484237,-0.4715437144952037,-0.5479399048980083,0.2130733468691508,-1.5206252919847094,-0.9218290845996512,1.104363801756273,1.0828859702794873,-0.4635099084557879,-1.407610413165757,-1.3427403454007316,0.1458146959424508,-0.7266942651103844,0.11574411166501149,-0.8589114444239935,-0.21756705654721642
63,1359.3624288425046,1035.6954459203037,1054,36.63324282875953,0.9741219963031424,0.9062232083050996,-1.2240673561544866,3.5032439457785114,-1.7096471132713864,15.623928350011608,-13.8501742746075,5.069631786452189,1.70107201204475,-2.7692737440623802,2.4257417657157982,-2.0526131192934116,-6.620415522925408,-0.42139187308510795,-0.3803038135276887,-4.073810969216309,0.026239286353014167,-4.613501307223175,3.1837926490089585,0.3849487239546144,-1.6570479085247842,-0.6031893120109727,-0.043980564176998437,-0.7921297920523345,0.5902473637022965,-1.8167125443150924,-0.4272046402050482,-0.25260787212398444,-0.2874186074778518,-0.5488820203042459,-0.11248690292687367,0.19026599902030636,0.03799312192971324,-0.2527456538309513
