nucleus_id,x,y,area_px,equivalent_diameter_px,solidity,eccentricity,var_feat_0,var_feat_1,var_feat_2,var_feat_3,var_feat_4,var_feat_5,var_feat_6,var_feat_7,var_feat_8,var_feat_9,var_feat_10,var_feat_11,var_feat_12,var_feat_13,var_feat_14,var_feat_15,var_feat_16,var_feat_17,var_feat_18,var_feat_19,var_feat_20,var_feat_21,var_feat_22,var_feat_23,var_feat_24,var_feat_25,var_feat_26,var_feat_27,var_feat_28,var_feat_29,var_feat_30,var_feat_31
52,557.5917159763313,879.3550295857988,169,14.668929172241665,0.9548022598870056,0.6381379622340445,195.5,188.1750176429076,135.0,127.0,102.0,145.0,186.0,132.16266760762173,144.3909668313338,101.25405786873677,43.78405081157376,34.53511805988819,86.9209597741708,26.868633337447555,27.665139054861104,20.55693171019556,59.0,-43.13690896259703,-0.5917977869162554,-0.1597011403522756,1.243537,-0.6304680315882338,4.1252832,0.9925875334068596,0.37533265,0.9511691,0.6776296,0.65286076,0.0,0.2755969,0.33658934,5.176351
53,1535.3333333333333,914.6753086419752,810,32.11423409074988,0.7833655705996132,0.849810373337912,131.0,153.10628531073445,90.0,202.0,64.0,115.0,240.0,118.08121468926554,137.5293079096045,96.45621468926554,15.576977401129938,60.20947721858701,56.65007062146891,65.8175137539004,61.73595508240688,50.25665613308553,38.0,-41.073093220338976,-0.741192331381026,-0.990293361701089,2.3896213,-0.9271854882659348,6.618121,-1.3765193407795735,1.4233695,1.5415412,0.34694952,1.6830567,0.73005897,1.4548128,0.9754445,4.3560157
54,318.3018867924528,899.3018867924528,106,11.617374563210364,0.6883116883116883,0.977924739666186,151.0,162.9590106007067,99.0,170.0,67.0,118.0,227.0,115.37703180212014,132.2904593639576,87.85583038869258,30.668551236749096,49.62749311137247,75.10318021201412,50.65088426981298,48.66232065223023,40.85562463668003,57.0,-44.43462897526503,-0.3427186094958698,-0.8219214641716874,0.14346237,-0.6471268113707689,4.455014,-1.4550998126907924,0.38328743,0.71229345,0.35931587,0.28968662,0.0,0.19877021,0.15337881,4.323526
55,423.3218116805721,911.9046483909416,839,32.684063058818154,0.9721900347624566,0.1045384140897318,195.0,160.06940509915017,143.0,229.0,113.0,157.0,244.0,131.1306657223796,147.93661473087818,113.10269121813032,12.13279036827197,76.66866184983532,46.96671388101983,69.084975130569,69.03622951725478,62.80016773300446,15.0,-34.83392351274786,-1.0908603429240726,-1.1312287361344326,4.2912173,-1.0692731627717935,5.9711614,-1.1130659360087307,2.7574327,1.4266646,0.68820673,1.1711144,0.09796442,1.7929195,1.0172087,5.3726244
56,895.0436781609195,920.8477011494252,1740,47.06842686811599,0.9786276715410572,0.3702653844140122,71.5,110.60855728429986,57.0,230.0,44.0,91.0,249.0,98.8847241867044,124.5912305516266,87.9087694483734,-13.982673267326732,79.445269234346,22.699787835926458,78.65891144844159,77.40327819464453,67.71821937769168,19.0,-36.68246110325319,-1.1651581725346758,-1.234626576948742,6.300633,-1.3259343809816246,6.883683,-1.308903513065676,2.3680623,2.8123593,2.639989,3.2072923,1.5174962,1.6433061,2.3917308,3.1302185
57,1757.1068702290077,954.7879558948262,1179,38.7446696107059,0.9800498753117208,0.3767681928683002,169.5,140.83097595473834,135.0,217.0,113.0,161.0,232.0,116.83946251768036,136.251414427157,100.85643564356435,4.579561527581348,86.70788398500933,39.97454031117398,70.51581952798051,74.48319137718869,65.95569921516416,15.0,-35.394978783592634,-1.4837306015020857,-1.5880650811053754,5.84101,-1.535801034231863,6.4341083,-1.6785975644897455,2.231377,2.3160212,2.1224792,3.0271401,0.63220465,1.8544469,2.419445,4.210758
58,515.0171557562077,974.344920993228,2215,53.10579621461659,0.9787892178524084,0.4418922071693425,39.0,68.97203539823009,33.0,208.0,22.0,71.0,221.0,55.35504424778761,84.97026548672567,42.663716814159294,-15.998230088495577,53.38943845307824,26.3083185840708,43.66067277593463,45.81957262587148,45.191413948003245,13.0,-42.30654867256637,2.547446584331208,1.389639578886853,5.485737,0.4202336435434008,3.4642417,0.1771478187681356,3.4589756,3.8561614,2.051912,3.3055148,0.24710572,2.6249368,2.4248507,5.0057864
59,1648.5806094182826,992.1036011080332,1805,47.93951791838304,0.974622030237581,0.5376520057654113,66.0,96.1553982300885,56.0,179.0,43.0,98.0,196.0,76.77769911504424,102.7525663716814,61.85840707964602,-6.597168141592917,71.34530956217674,34.29699115044247,49.44684233529611,55.39252815350552,46.98837379793856,17.0,-40.89415929203539,-1.003420167154077,-1.0949909969674347,4.598506,-1.2894272422075823,3.7617302,-1.117597214982259,2.6320372,2.4916074,1.6693256,2.1977587,1.0965036,1.9287611,1.729428,5.1557875
60,817.417445482866,994.1079958463137,963,35.01613458935697,0.966867469879518,0.3264390131128651,154.0,149.7129203539823,119.0,204.0,95.0,145.0,242.0,121.44070796460176,145.54194690265487,102.3553982300885,4.170973451327427,58.04457298088668,47.3575221238938,59.46873107174804,57.43916926514926,49.33141410347476,38.0,-43.18654867256637,-0.9213630788584052,-1.1752053819374972,4.1957016,-1.217616059951009,7.634627,-1.4371317188531425,1.5729467,1.5627552,0.64541674,1.8604213,2.0251875,1.3131397,0.62752765,3.6528523
61,1251.7786259541986,1013.9935408103348,1703,46.56529764410384,0.9781734635267088,0.3092637295396374,59.0,92.5986539142756,42.0,142.0,26.0,75.0,155.0,62.333333333333336,83.13921360255048,42.87637265320581,9.459440311725103,70.51850945180702,49.722281261069774,34.58072257906078,45.44151622535425,37.61580437256635,13.0,-40.26284094934467,-1.1052139378736288,-1.3014150134375218,5.1704216,-1.3939543666680714,4.6123433,-1.4007936966801746,2.6295927,1.6153101,1.8258241,1.7546189,0.6909161,2.2711077,1.7834865,5.242128
62,968.6381733021076,1019.8466042154566,854,32.97493853222215,0.657428791377983,0.8492793280244516,111.0,127.48536942209218,78.0,176.0,56.0,109.0,206.0,94.9992684711046,121.42611558156548,73.30797366495976,6.059253840526708,54.46563890251887,54.177395757132416,43.842074962367946,45.91568558071511,36.28477231607041,30.0,-48.11814191660571,-0.5433918738972641,-0.6971130583922611,1.7649894,-0.5803091153248956,8.390284,-0.8607419421115101,2.835903,0.7954831,0.37577617,1.2243997,2.7747989,0.61119163,0.0857857,3.0583255
63,1359.3624288425046,1035.6954459203037,1054,36.63324282875953,0.9741219963031424,0.9062232083050996,110.0,132.62456140350878,79.0,183.0,57.0,110.0,211.0,98.97794486215538,121.39248120300752,77.49423558897243,11.232080200501258,69.34602422587363,55.13032581453635,52.23883211564605,55.73186356410296,41.28526403178813,28.0,-43.89824561403509,-0.8432940010686534,-1.1071375227993898,1.0900979,-0.8820474596261847,6.175113,-1.3938607511672525,0.6088799,0.10832494,0.61807626,0.4605652,1.1864661,0.6271269,0.7685447,4.941184
